ريحانة الطبMA MCQ Infections::Page1-14	1- The primary preventive strategy for community-acquired pneumonia is.	Antibiotic therapy	Good hand hygiene	Adherence to healthy lifestyle behaviors	Immunization with pneumococcal and influenza vaccines.		D	Immunization with pneumococcal and influenza vaccines.	Vaccination is the single most effective intervention against the major causes of CAP, Streptococcus pneumoniae and Influenza.	Pneumococcal and Influenza vaccines are the primary prevention for CAP.	CAP Prevention				
ريحانة الطبMA MCQ Infections::Page 196-212	P204, Q35: In order to minimize the possibility of overheating, exercise clothing should be all of the following EXCEPT:	lightweight.	minimal.	dry.	cotton or linen.		C	dry.	Cotton absorbs sweat and becomes heavy/wet, impairing evaporation. Moisture-wicking synthetic fabrics are better.  AI solved it (D) cotton or linen   To minimize the possibility of overheating during exercise, clothing should:    Be lightweight → allows heat dissipation.    Be minimal → exposes more skin for evaporation of sweat.    Be dry → keeps evaporation efficient.    However, cotton or linen (option d) are not ideal for exercise because:    They absorb sweat and become wet and heavy, reducing evaporation and trapping heat.    They don’t dry quickly, so the body loses its ability to cool effectively.    👉 Modern athletic wear uses synthetic “moisture-wicking” fabrics (like polyester blends) that draw sweat away from the skin and help prevent overheating, unlike cotton or linen.	Exercise Clothing: Lightweight, minimal, moisture-wicking (not cotton).	Heat Illness				ASK
ريحانة الطبMA MCQ Infections::Page 196-212	P204, Q36: Heat acclimatization:	decreases the exercise heart rate.	increases the risk of heat injuries.	needs more research before it should even be considered.	increases body temperature.		A	decreases the exercise heart rate.	Heat acclimatization improves thermoregulation, leading to a lower heart rate during exercise in the heat.	Heat Acclimatization: Lowers heart rate, increases sweat rate, improves cooling.	Heat Illness				
ريحانة الطبMA MCQ Infections::Page 196-212	P204, Q37: Symptoms of heat exhaustion are:	profuse sweating and clammy skin.	increased blood pressure.	seizures.	hot, red, dry skin.		A	profuse sweating and clammy skin.	Heat exhaustion is characterized by heavy sweating, cool/clammy skin, weakness, and nausea. Hot, dry skin is seen in heat stroke.	Heat Exhaustion: Profuse sweating, cool/clammy skin, weakness, nausea.	Heat Illness				
ريحانة الطبMA MCQ Infections::Page 196-212	P205, Q38: Heat cramps, heat exhaustion, and heat stroke are similar in all the following ways EXCEPT:	very heavy sweating.	significant loss of water and electrolytes.	high inner core temperature of the body.	increased heat storage in the body.		A	very heavy sweating.	Heat stroke involves cessation of sweating and hot, dry skin, unlike heat cramps and exhaustion.	Heat Stroke: Hot, DRY skin; Altered mental status; High core temperature.	Heat Illness				
ريحانة الطبMA MCQ Infections::Page 196-212	P205, Q39: When exercising in the heat, it is recommended that all of the following be kept in mind EXCEPT:	monitor your heart rate.	keep the exercise session short.	drink plenty of water before, during and after the workout.	take a salt tablet after the workout.		D	take a salt tablet after the workout.	Salt tablets are generally not recommended; electrolyte replacement is better achieved through balanced fluids/food.	Exercise in Heat: Hydrate with water/electrolytes; Avoid salt tablets.	Heat Illness				
ريحانة الطبMA MCQ Infections::Page 196-212	P205, Q40: Heat injury can occur when the activity heat load exceeds the body's ability to regulate body temperature. Which of the following is not a common type of heat injury?	heat evaporation	heat cramps	heat exhaustion	heat stroke		A	heat evaporation	Heat evaporation is not a type of heat injury. The common types are heat cramps, heat exhaustion, and heat stroke.	Heat Injuries: Heat cramps, heat exhaustion, heat stroke.	"Heat Illness""Question Stem"				
ريحانة الطبMA MCQ Infections::Page 196-212	P206, Q41: A 16-year-old boy is admitted to hospital with severe upper abdominal pain radiating to his back, associated with nausea and vomiting. He opens his bowels 2 times per day with loose stools but no mucos or blood. He was diagnosed with ulcerative colitis six months ago, and controlled on azathioprine 50 mg daily, mesalamine 3 gm daily. On examination, there is tenderness in the epigastrium with normal bowel sounds. Normal abdominal ultrasound and upper endoscopy. What is the most likely diagnosis to explain his current admission?	Acute gastroenteritis complicating ulcerative colitis	Acute pancreatitis secondary to drugs (azathioprine)	Choledocholithiasis associated with ulcerative colitis	Peptic ulcer disease secondary to high-dose steroids	Steroid refractory ulcerative colitis	B	Acute pancreatitis secondary to drugs (azathioprine)	Azathioprine is a known cause of drug-induced pancreatitis. The presentation (epigastric pain radiating to back, nausea/vomiting) is classic for pancreatitis.	Drug-induced Pancreatitis: Azathioprine, 5-ASAs, corticosteroids, metronidazole.	Gastroenterology				
ريحانة الطبMA MCQ Infections::Page 196-212	P206, Q42: A 50 year old woman presents with dysphagia and intermittent vomiting. Endoscopy shows narrowing in the distal esophagus but no associated mucosal abnormalities. What is the investigation of choice to reach the diagnosis?	Abdominal CT	Barium swallow	Esophageal motility and manometry test	Endoscopic ultrasound	Tissue biopsy	C	Esophageal motility and manometry test	The presentation and findings suggest a motility disorder (e.g., achalasia). Esophageal manometry is the gold standard for diagnosing motility disorders.	Achalasia: Dysphagia to solids/liquids, regurgitation; Diagnosis = Esophageal manometry.	Gastroenterology				
ريحانة الطبMA MCQ Infections::Page 196-212	P207, Q43: A 42-year-old male presents with a 12-hour history of severe abdominal pain, fever and myalgia. On examination he is pyrexial, temperature 39° c and has generalised abdominal tenderness and guarding. Bowel sounds are quiet. He has a healed laparotomy scar from a previous hospital admission with similar symptoms which was inconclusive and was given broad spectrum antibiotics. On this occasion, plain abdominal X-ray is unremarkable with normal CBC. Eighteen hours after admission, his symptoms have resolved. He comments that his brother has similar symptoms. Which medication would you prescribe?	Colchicin	Indomethacine	Metronidazole	Prednisolone	Sulphasalazine	A	Colchicin	The recurrent, self-limiting episodes of serositis (peritonitis) with a family history are classic for Familial Mediterranean Fever (FMF). Colchicine is the prophylactic treatment.	Familial Mediterranean Fever (FMF): Recurrent serositis, fever; Treatment = Colchicine.	Gastroenterology				
ريحانة الطبMA MCQ Infections::Page 196-212	P207, Q44: A 65-year-old presents with iron-deficiency anemia, refractory to iron treatment. No history of overt gastrointestinal bleeding, but fecal occult blood tests were positive on 4 of 5 occasions. A previous EGD showed a large hiatal hernia. Two colonoscopies and a small bowel radiographic series were unremarkable. A repeated EGD shows large hiatal hernia with linear ulcers along the gastric folds at the level of the diaphragmatic hiatus. What is the diagnosis of these lesions?	Gastroesophageal reflux disease	Cameron ulcers	Gastric ulcers	Mallory Wiese tear	Esophageal candidiasis	B	Cameron ulcers	Cameron ulcers are linear erosions or ulcers located at the neck of a hiatal hernia, a cause of chronic occult GI bleeding and iron deficiency anemia.	Cameron Ulcers: Linear ulcers in a hiatal hernia; Cause occult GI bleeding.	Gastroenterology				
ريحانة الطبMA MCQ Infections::Page 196-212	P207, Q44: F. Which of the following is the most appropriate management of the above condition?	Endoscopic ligation	Endoscopic sclerotherapy	Laparoscopic Nissen fundoplication	Distal esophagectomy	Oral administration of a proton pump inhibitor twice daily and iron replacement therapy.	E	Oral administration of a proton pump inhibitor twice daily and iron replacement therapy.	First-line management for Cameron ulcers causing iron deficiency anemia is high-dose PPI and iron replacement. Surgery (fundoplication) is considered if medical therapy fails.	Cameron Ulcers: First-line = High-dose PPI + Iron therapy.	Gastroenterology				
ريحانة الطبMA MCQ Infections::Page 196-212	P208, Q45: A 32-year-old man is seen with a long history of microcytic hypochromic anemia. His past medical history includes an episode of intussusception 1 year ago. On examination, the only significant findings are melanin spots on his buccal mucosa and fingers. Upper endoscopy and colonoscopy are normal. Lower duodenal biopsies are normal. enteroscopy shows multiple hamartomatous polyps. What is the most likely diagnosis?	Cowden syndrome	Familial adenomatosis polyposis	Gardner's syndrome	Peutz-Jeghers syndrome	Pseudopolyps	D	Peutz-Jeghers syndrome	Peutz-Jeghers syndrome is characterized by hamartomatous polyps throughout the GI tract and mucocutaneous pigmentation (melanin spots). Intussusception is a known complication.	Peutz-Jeghers Syndrome: Hamartomatous polyps + Mucocutaneous pigmentation.	Gastroenterology				
ريحانة الطبMA MCQ Infections::Page 196-212	P208, Q46: Obesity affects the hepatobiliary system, primarily by causing cholelithiasis. Which of the following could increase the incidence of cholelithiasis development?	High serum triglycerides	High FSH:oestrogen ratio	High serum cholesterol	High Mid-thigh:hip ratio	Rapid weight loss	E	Rapid weight loss	Rapid weight loss increases cholesterol saturation in bile and reduces gallbladder motility, promoting gallstone formation.	Cholelithiasis Risk: Rapid weight loss, obesity, female, forty, fertile.	Gastroenterology				
ريحانة الطبMA MCQ Infections::Page 196-212	P208, Q47: An 82-year-old debilitated woman with coronary artery disease and breast cancer presents with hematochezia requiring 4 units of blood. Colonoscopy up to ceacumshowside fresh blood in the left colon with marked diverticulosis and active oozing of blood from the neck of a diverticulum in the distal sigmoid colon. What is the most appropriate management?	Angiography	Endoscopic therapy of the bleeding diverticulum	Immediate surgical therapy	Supportive care with transfusion requirements as necessary	Technetium RBC scan	B	Endoscopic therapy of the bleeding diverticulum	If the bleeding diverticulum is identified during colonoscopy, endoscopic therapy (e.g., clipping, coagulation) is the first-line intervention.	Diverticular Bleeding: First-line = Colonoscopy with endoscopic therapy if source identified.	Gastroenterology				
ريحانة الطبMA MCQ Infections::Page 196-212	P208, Q48: A 61-year-old male presented with recent onset of ascites. Paracentesis was done and he results show a white blood cell count of 100 leukocytes 25% polymorphonuclear cells. The peritoneal albumin level is 1.2 g/dL, protein is 2.0 g/dL, and triglycerides are 20 mg/dL. Peritoneal cultures are pending. Serum albumin is 2.6 g/dL. Which of the following is the most likely diagnosis?	Bacterial peritonitis	Chylous ascites	Congestive heart failure	Peritoneal carcinomatosis	Peritoneal tuberculosis	C	Congestive heart failure	The serum-ascites albumin gradient (SAAG) is 2.6 - 1.2 = 1.4 g/dL (high, >1.1), suggesting portal hypertension. However, the ascitic fluid protein is low (<2.5 g/dL) and the cell count is not typical for SBP.	Ascites: High SAAG (>1.1) = Portal hypertension. Low SAAG (<1.1) = Non-portal hypertensive causes (e.g., TB, malignancy).	Gastroenterology				
